id,T,U,obs.D0,obs.D1,obs.D2,Q1,Q2,SC1.D0,SC1.D1,SC1.D2,SC2.D0,SC2.D1,SC2.D2,SC3.D0,SC3.D1,SC3.D2,SC4.D0,SC4.D1,SC4.D2,SC5.D0,SC5.D1,SC5.D2,SC6.D0,SC6.D1,SC6.D2,SC7.D0,SC7.D1,SC7.D2
53_69,4,5,3,2.872,2.778,1,2,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2.167,2.078,1.974,2.167,2.078,1.974,3,2.872,2.778
54_10,4,7,4,3.17,2.579,3,0,2.5,2.355,2.227,2.5,2.355,2.227,2.5,2.355,2.227,2.5,2.355,2.227,2.5,2.355,2.227,2.5,2.355,2.227,4,3.17,2.579
54_47,83,208,13,6.388,4.991,3,2,2.506,2.506,2.506,7.04,5.371,4.586,8.604,5.792,4.782,10.552,6.138,4.914,11.707,6.277,4.959,12.44,6.345,4.979,13.036,6.39,4.992
54_59,33,50,19,14.105,11.261,9,4,1.515,1.515,1.515,5.169,4.907,4.583,7.869,7.181,6.447,12.171,10.367,8.848,14.789,11.989,9.96,17.246,13.288,10.78,19.265,14.223,11.328
54_6,11,20,9,8.262,7.692,2,4,1.818,1.818,1.818,3.345,3.255,3.135,4.618,4.395,4.132,6.53,6.032,5.543,7.785,7.092,6.494,8.564,7.792,7.177,9,8.262,7.692
54_60,22,34,12,9.87,8.377,3,4,1.545,1.545,1.545,4.001,3.817,3.59,5.838,5.377,4.883,8.374,7.341,6.424,10.342,8.721,7.477,11.345,9.402,8.002,12.121,9.963,8.454
54_61,26,31,9,6.283,4.688,3,2,1.192,1.192,1.192,2.864,2.678,2.468,4.512,3.918,3.37,6.311,5.016,4.042,7.505,5.627,4.368,8.5,6.076,4.59,9.11,6.327,4.708
54_62,19,35,11,9.331,8.113,2,3,1.842,1.842,1.842,3.345,3.243,3.111,5.616,5.196,4.747,8.364,7.331,6.438,9.822,8.408,7.307,10.631,9.025,7.835,11,9.331,8.113
54_63,235,732,14,7.183,6.077,4,0,3.115,3.115,3.115,9.143,6.787,5.867,10.364,7.004,5.995,11.539,7.1,6.043,12.242,7.135,6.058,14.489,7.192,6.08,14.489,7.192,6.08
54_64,131,326,9,6.112,5.236,1,0,2.489,2.489,2.489,7.098,5.6,4.889,7.943,5.887,5.084,8.398,6.021,5.176,8.947,6.108,5.234,8.947,6.108,5.234,8.947,6.108,5.234
54_7,4,11,6,5.164,4.481,3,2,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,4.167,3.93,3.704,4.167,3.93,3.704,6,5.164,4.481
54_9,11,17,4,3.129,2.752,1,1,1.545,1.545,1.545,2.291,2.159,2.037,2.697,2.465,2.278,3.18,2.776,2.517,3.527,2.945,2.635,3.8,3.054,2.705,4,3.129,2.752
55_10,15,24,8,5.41,4.056,4,1,1.6,1.6,1.6,2.638,2.509,2.368,3.402,3.107,2.82,5.031,4.152,3.483,6.211,4.736,3.78,7.169,5.125,3.948,8.257,5.489,4.084
55_11,39,68,5,4.059,3.579,0,0,1.744,1.744,1.744,3.827,3.348,3.012,4.4,3.691,3.276,4.82,3.916,3.455,4.95,3.991,3.518,4.996,4.036,3.557,5,4.05,3.571
55_2,13,20,6,4.954,4.167,1,1,1.538,1.538,1.538,2.59,2.471,2.337,3.36,3.092,2.826,4.437,3.872,3.394,5.382,4.495,3.826,5.72,4.731,3.996,6,4.954,4.167
55_42,4,9,5,4.586,4.263,2,2,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.667,3.481,3.284,3.667,3.481,3.284,5,4.586,4.263
55_43,6,19,8,6.965,6.333,3,1,3.167,3.167,3.167,3.167,3.167,3.167,3.167,3.167,3.167,5.067,4.8,4.524,6.2,5.71,5.278,6.933,6.273,5.758,8,6.965,6.333
55_47,82,152,15,7.749,6.099,4,3,1.854,1.854,1.854,6.873,5.728,4.961,8.819,6.591,5.542,11.308,7.212,5.876,13.047,7.497,6.001,14.35,7.671,6.07,15.048,7.755,6.101
55_55,24,79,12,9.565,8.632,2,1,3.292,3.292,3.292,6.814,6.278,5.779,8.428,7.515,6.807,10.133,8.698,7.856,11.037,9.17,8.282,11.537,9.387,8.475,12.08,9.593,8.657
55_6,6,10,6,5.451,5,3,2,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,3,2.902,2.778,4.05,3.822,3.571,4.867,4.514,4.167,6,5.451,5
55_60,15,18,10,8.909,8.1,5,2,1.2,1.2,1.2,2.295,2.259,2.207,3.292,3.195,3.065,5.76,5.405,5.012,7.582,6.957,6.359,8.936,8.073,7.346,10,8.909,8.1
55_61,40,46,12,5.208,2.907,6,3,1.15,1.15,1.15,3.303,2.733,2.281,4.848,3.432,2.561,7.347,4.225,2.76,9.296,4.692,2.84,10.866,5.006,2.883,12.146,5.232,2.909
55_62,24,31,5,4.32,4.089,1,0,1.292,1.292,1.292,2.868,2.666,2.465,3.659,3.304,3.012,4.36,3.911,3.613,4.577,4.1,3.832,4.833,4.254,4.014,4.833,4.254,4.014
55_63,142,276,8,5.306,4.326,1,0,1.944,1.944,1.944,6.268,4.818,4.029,7.007,5.091,4.195,7.419,5.223,4.276,7.451,5.232,4.282,7.451,5.232,4.282,7.944,5.302,4.323
55_64,226,406,11,6.458,5.482,2,1,1.796,1.796,1.796,7.617,5.906,5.092,8.49,6.186,5.303,9.426,6.343,5.413,10.1,6.406,5.452,10.787,6.448,5.477,10.964,6.456,5.482
56_3,6,9,7,6.24,5.4,6,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.8,2.735,2.647,3.95,3.777,3.553,5,4.68,4.286,7,6.24,5.4
56_46,7,8,4,2.926,2.286,3,0,3.571,2.752,2.224,3.571,2.752,2.224,3.571,2.752,2.224,3.571,2.752,2.224,3.143,2.558,2.143,3.143,2.558,2.143,4,2.926,2.286
56_47,25,44,14,9.168,6.286,5,4,1.76,1.76,1.76,4.144,3.847,3.52,6.584,5.593,4.693,9.509,7.222,5.531,11.61,8.183,5.928,13.115,8.81,6.16,14,9.168,6.286
56_61,36,45,10,5.781,3.636,2,3,1.25,1.25,1.25,3.309,2.907,2.531,5.118,3.923,3.053,7.541,4.921,3.404,8.665,5.313,3.514,9.589,5.629,3.596,10,5.781,3.636
56_63,302,511,10,4.614,3.564,1,1,1.692,1.692,1.692,6.411,4.334,3.46,7.418,4.466,3.516,8.776,4.557,3.547,9.502,4.592,3.557,9.89,4.609,3.562,9.987,4.614,3.563
56_64,167,214,9,4.631,2.964,0,0,1.281,1.281,1.281,6.306,3.902,2.782,7.886,4.289,2.881,8.825,4.508,2.933,8.985,4.579,2.95,8.999,4.606,2.957,8.999,4.606,2.957
57_2,8,32,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
57_3,9,12,9,8.485,8,6,3,1.333,1.333,1.333,1.333,1.333,1.333,2.583,2.554,2.51,4.833,4.683,4.491,5.833,5.606,5.333,7.583,7.197,6.788,9,8.485,8
57_42,5,10,6,5.451,5,3,2,2,2,2,2,2,2,2,2,2,3.5,3.364,3.2,4.6,4.304,4,4.6,4.304,4,6,5.451,5
57_43,6,14,8,7.172,6.533,4,2,2.333,2.333,2.333,2.333,2.333,2.333,2.333,2.333,2.333,4.133,3.983,3.798,5.5,5.162,4.804,6.533,6.021,5.537,8,7.172,6.533
57_44,7,9,6,5.349,4.765,4,1,1.286,1.286,1.286,1.286,1.286,1.286,2.381,2.32,2.24,3.314,3.161,2.976,4.114,3.852,3.56,4.81,4.43,4.037,6,5.349,4.765
57_45,50,108,14,7.682,5.608,4,2,2.16,2.16,2.16,6.352,5.296,4.526,8.32,6.217,5.027,10.695,6.994,5.366,12.276,7.374,5.507,13.314,7.572,5.573,14,7.682,5.608
57_46,53,152,13,7.752,6.313,4,0,2.868,2.868,2.868,7.19,6.086,5.345,8.85,6.869,5.851,10.328,7.329,6.114,11.51,7.566,6.232,12.239,7.67,6.279,12.849,7.737,6.307
57_61,13,15,9,7.292,5.769,6,2,1.154,1.154,1.154,2.154,2.104,2.036,3.035,2.903,2.733,4.546,4.183,3.763,6.435,5.615,4.775,7.538,6.367,5.245,9,7.292,5.769
57_62,32,33,5,3.685,3.068,1,0,1.031,1.031,1.031,2.63,2.362,2.122,3.385,2.875,2.499,4.226,3.351,2.835,4.577,3.522,2.955,4.842,3.633,3.032,4.938,3.666,3.055
57_63,327,505,11,4.355,3.197,2,1,1.544,1.544,1.544,6.785,4.049,3.112,8.052,4.205,3.16,9.244,4.289,3.182,10.168,4.329,3.192,10.787,4.349,3.196,10.975,4.354,3.197
57_64,121,199,7,5.205,4.543,0,0,1.645,1.645,1.645,5.592,4.607,4.049,6.278,4.927,4.312,6.787,5.103,4.456,6.945,5.159,4.502,6.999,5.197,4.536,6.999,5.197,4.536
58_3,13,30,14,11.906,10.465,6,4,2.308,2.308,2.308,4.256,4.144,3.994,5.902,5.619,5.28,8.48,7.804,7.113,11.152,9.904,8.838,12.462,10.858,9.615,14,11.906,10.465
58_44,8,17,13,11.897,10.704,10,2,2.125,2.125,2.125,2.125,2.125,2.125,4.071,4.01,3.921,5.857,5.688,5.458,9.018,8.54,7.952,10.429,9.762,8.978,14.182,12.834,11.437
58_6,4,8,6,5.657,5.333,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3.667,3.564,3.429,3.667,3.564,3.429,6,5.657,5.333
58_61,21,28,10,7.847,6.644,4,2,1.333,1.333,1.333,3.395,3.228,3.027,4.879,4.474,4.058,6.847,5.974,5.25,8.164,6.846,5.919,9.178,7.428,6.347,10,7.847,6.644
58_62,8,8,5,4.757,4.571,2,3,1,1,1,1,1,1,1.893,1.857,1.806,2.679,2.586,2.471,3.929,3.715,3.5,4.393,4.139,3.907,5,4.757,4.571
58_63,165,247,10,6.333,5.503,1,2,1.497,1.497,1.497,6.697,5.549,4.856,7.519,5.935,5.199,8.602,6.167,5.386,9.345,6.26,5.453,9.821,6.311,5.488,9.994,6.332,5.502
58_64,176,235,8,5.384,4.305,0,1,1.335,1.335,1.335,6.252,4.754,3.896,6.965,5.081,4.109,7.555,5.269,4.231,7.882,5.343,4.278,7.986,5.373,4.297,8,5.383,4.304
58_7,8,9,4,3.709,3.522,1,1,1.125,1.125,1.125,1.125,1.125,1.125,2,1.929,1.841,2.661,2.503,2.337,3.482,3.209,2.978,3.714,3.424,3.197,4,3.709,3.522
59_13,9,13,5,3.538,2.77,3,0,1.444,1.444,1.444,1.444,1.444,1.444,2.222,2.098,1.977,3.214,2.767,2.423,3.619,2.981,2.538,4.667,3.426,2.731,5,3.538,2.77
59_3,15,28,15,13.077,11.529,7,5,1.867,1.867,1.867,3.543,3.478,3.388,5.048,4.876,4.651,8.716,8.096,7.416,11.42,10.313,9.249,13.455,11.902,10.554,15,13.077,11.529
59_61,13,19,7,6.215,5.73,2,0,1.462,1.462,1.462,2.641,2.557,2.45,3.587,3.388,3.164,4.943,4.52,4.124,6.09,5.466,4.974,6.524,5.839,5.34,7.132,6.313,5.832
59_62,9,20,7,5.525,4.762,3,1,2.222,2.222,2.222,2.222,2.222,2.222,3.556,3.368,3.175,5.008,4.47,4.04,5.492,4.784,4.274,6.306,5.222,4.575,7.308,5.643,4.831
59_64,93,112,9,3.672,2.457,4,0,1.204,1.204,1.204,4.239,2.923,2.266,5.352,3.229,2.359,6.654,3.475,2.42,7.576,3.579,2.442,7.794,3.597,2.445,9.085,3.676,2.457
6_0,4,6,5,4.762,4.5,4,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.833,2.778,2.7,2.833,2.778,2.7,5,4.762,4.5
6_50,7,7,3,2.942,2.882,0,2,1,1,1,1,1,1,1.762,1.696,1.615,2.314,2.174,2.032,2.686,2.499,2.333,2.905,2.715,2.561,2.905,2.715,2.561
6_65,11,13,6,4.883,4.122,3,1,1.182,1.182,1.182,2.109,2.036,1.945,2.848,2.673,2.478,3.957,3.554,3.174,4.776,4.138,3.609,5.121,4.364,3.77,6,4.883,4.122
6_69,5,7,5,4.711,4.455,3,2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.6,2.536,2.45,3.6,3.445,3.267,4.4,4.161,3.92,5,4.711,4.455
6_70,22,33,8,5.543,4.445,3,1,1.5,1.5,1.5,3.303,3.048,2.792,4.362,3.825,3.373,5.671,4.62,3.916,6.751,5.119,4.219,7.426,5.365,4.354,8.132,5.58,4.463
60_63,6,6,3,2.381,2,2,0,2.333,2.046,1.818,2.333,2.046,1.818,2.333,2.046,1.818,2.333,2.046,1.818,2.667,2.226,1.923,2.667,2.226,1.923,3,2.381,2
61_61,4,4,3,2.828,2.667,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.833,1.782,1.714,1.833,1.782,1.714,3,2.828,2.667
61_62,6,7,6,5.742,5.444,5,1,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,2.267,2.243,2.207,3.3,3.233,3.141,4.267,4.144,3.984,6,5.742,5.444
61_63,8,8,4,3.51,3.2,2,0,1,1,1,1,1,1,1.786,1.724,1.647,2.393,2.252,2.1,3.214,2.936,2.692,3.5,3.164,2.897,4,3.51,3.2
61_70,4,5,4,3.789,3.571,3,1,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2.333,2.279,2.206,2.333,2.279,2.206,4,3.789,3.571
62_18,5,6,3,3,3,0,3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.018,1.92,2.7,2.546,2.4,2.7,2.546,2.4,2.7,2.546,2.4
62_70,6,10,5,4.131,3.571,3,0,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,2.733,2.597,2.451,4,3.565,3.205,4,3.565,3.205,5,4.131,3.571
63_19,12,17,5,4.272,3.853,1,1,1.417,1.417,1.417,2.394,2.285,2.163,3.073,2.845,2.623,3.905,3.493,3.161,4.385,3.846,3.466,4.7,4.066,3.662,5,4.272,3.853
63_20,9,15,4,3.906,3.814,0,0,1.667,1.667,1.667,1.667,1.667,1.667,2.722,2.585,2.439,3.714,3.416,3.175,3.897,3.604,3.378,4,3.805,3.646,4,3.805,3.646
64_21,11,13,5,4.594,4.333,1,1,1.182,1.182,1.182,2.127,2.058,1.97,2.873,2.711,2.532,3.894,3.573,3.283,4.476,4.077,3.76,4.661,4.249,3.939,5.076,4.672,4.432
64_4,6,10,5,3.893,3.125,3,1,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,2.6,2.457,2.315,3.3,2.962,2.66,3.933,3.344,2.874,5,3.893,3.125
65_21,4,5,4,3.789,3.571,3,1,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2.333,2.279,2.206,2.333,2.279,2.206,4,3.789,3.571
65_3,5,6,4,3.78,3.6,2,2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.138,2.057,3,2.857,2.7,3.6,3.394,3.2,4,3.78,3.6
66_21,13,15,6,3.232,2.143,5,0,4.077,2.735,2.051,4.077,2.735,2.051,4.077,2.735,2.051,2.15,1.922,1.731,2.15,1.922,1.731,2.15,1.922,1.731,6.369,3.314,2.154
67_23,17,32,8,7.219,6.737,1,0,1.882,1.882,1.882,3.324,3.2,3.05,5.261,4.833,4.421,6.754,6.04,5.476,7.556,6.755,6.192,7.819,7.034,6.512,7.882,7.103,6.595
68_6,19,33,8,5.242,4.339,4,1,1.737,1.737,1.737,2.836,2.693,2.541,4.066,3.651,3.307,5.361,4.431,3.893,6.404,4.829,4.138,7.351,5.092,4.272,8,5.242,4.339
69_6,14,25,11,8.299,6.579,6,2,1.786,1.786,1.786,3.187,3.076,2.939,4.316,4.047,3.744,6.784,5.93,5.159,8.61,7.076,5.902,9.646,7.639,6.228,11.408,8.482,6.671
73_5,15,19,7,5.757,5.085,3,0,1.267,1.267,1.267,2.286,2.212,2.119,3.105,2.93,2.732,4.747,4.267,3.843,5.708,4.985,4.446,6.396,5.435,4.825,7,5.757,5.085
73_58,7,9,5,4.586,4.263,2,2,1.286,1.286,1.286,1.286,1.286,1.286,2.333,2.262,2.17,3.171,3.003,2.815,3.829,3.567,3.306,4.333,3.997,3.693,5,4.586,4.263
75_46,5,7,5,4.711,4.455,3,2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.6,2.536,2.45,3.6,3.445,3.267,4.4,4.161,3.92,5,4.711,4.455
75_70,4,9,5,4.586,4.263,2,2,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.667,3.481,3.284,3.667,3.481,3.284,5,4.586,4.263
76_0,5,12,7,5.744,4.8,5,0,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,3.9,3.701,3.491,6,5.195,4.518,6,5.195,4.518,7,5.744,4.8
78_53,55,105,16,9.341,6.67,5,2,1.909,1.909,1.909,6.65,5.676,4.843,9.395,7.198,5.723,12.125,8.33,6.267,13.898,8.88,6.498,15.235,9.194,6.618,16.09,9.357,6.675
78_55,11,17,9,7.044,5.667,6,1,1.545,1.545,1.545,2.782,2.691,2.576,3.794,3.57,3.312,5.396,4.841,4.293,6.706,5.748,4.917,7.891,6.458,5.35,9,7.044,5.667
78_63,11,61,7,6.903,6.803,0,0,7,6.903,6.803,7,6.903,6.803,7,6.903,6.803,7,6.903,6.803,7,6.903,6.803,7,6.903,6.803,7,6.903,6.803
79_53,33,62,16,10.275,7.688,8,0,1.879,1.879,1.879,5.508,5.024,4.521,7.718,6.62,5.658,10.872,8.453,6.797,12.72,9.268,7.234,14.538,9.887,7.526,16,10.275,7.688
8_66,7,8,4,3.364,2.909,2,1,1.143,1.143,1.143,1.143,1.143,1.143,1.952,1.867,1.77,2.543,2.355,2.165,3,2.706,2.438,3.381,2.974,2.637,4,3.364,2.909
80_1,10,27,9,6.467,5.321,5,0,2.7,2.7,2.7,2.7,2.7,2.7,4.178,3.946,3.717,5.81,5.112,4.58,6.967,5.728,4.964,8,6.147,5.181,9.474,6.603,5.374
80_13,4,12,4,3.888,3.789,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3.833,3.637,3.484,3.833,3.637,3.484,3.833,3.637,3.484
80_53,46,91,17,8.981,6.424,7,3,1.978,1.978,1.978,5.945,5.201,4.558,8.41,6.611,5.445,11.71,7.829,6.033,13.925,8.39,6.242,15.869,8.784,6.367,17.149,9.005,6.431
80_54,6,9,6,5.349,4.765,4,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.733,2.652,2.547,3.75,3.551,3.32,4.6,4.267,3.913,6,5.349,4.765
81_1,5,12,8,7.237,6.545,5,2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,4.3,4.155,3.972,5.8,5.459,5.082,7,6.453,5.908,8,7.237,6.545
81_62,8,12,5,3.722,3,3,0,1.5,1.5,1.5,1.5,1.5,1.5,2.357,2.229,2.1,2.946,2.669,2.423,3.857,3.22,2.763,4.25,3.414,2.864,5,3.722,3
81_64,45,152,20,11.267,8.673,8,1,3.378,3.378,3.378,8.928,7.707,6.749,11.742,9.229,7.711,14.676,10.278,8.27,16.77,10.771,8.489,18.732,11.101,8.616,20.177,11.287,8.679
81_65,111,327,20,10.722,8.07,3,2,2.946,2.946,2.946,11.397,8.721,7.138,14.098,9.676,7.632,16.906,10.293,7.905,18.537,10.537,8.001,19.518,10.663,8.048,20.027,10.725,8.071
81_66,4,7,4,3.586,3.267,2,1,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.833,2.688,2.534,2.833,2.688,2.534,4,3.586,3.267
81_67,4,4,3,2.828,2.667,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.833,1.782,1.714,1.833,1.782,1.714,3,2.828,2.667
82_58,137,447,25,14.926,12.153,6,1,3.263,3.263,3.263,15.451,12.384,10.45,18.171,13.638,11.343,20.9,14.397,11.848,22.905,14.715,12.039,24.004,14.838,12.107,25.517,14.967,12.173
82_59,104,289,17,10.752,8.725,3,2,2.779,2.779,2.779,10.861,8.77,7.421,12.837,9.764,8.098,14.616,10.373,8.502,15.713,10.583,8.63,16.493,10.692,8.692,17.057,10.758,8.728
82_60,126,305,18,10.107,7.896,2,4,2.421,2.421,2.421,10.409,8.168,6.823,12.893,9.131,7.405,15.396,9.719,7.716,16.793,9.939,7.82,17.611,10.051,7.871,18.03,10.112,7.898
82_61,43,74,11,5.697,4.459,5,2,1.721,1.721,1.721,4.443,3.887,3.462,5.808,4.61,3.964,7.576,5.15,4.256,8.872,5.403,4.361,10.14,5.591,4.427,11.114,5.71,4.463
82_63,14,17,8,6.858,6.149,4,0,1.214,1.214,1.214,2.264,2.21,2.138,3.168,3.032,2.865,5.183,4.757,4.34,6.484,5.803,5.239,7.135,6.293,5.666,8,6.858,6.149
82_64,207,741,26,13.031,10.132,4,3,3.58,3.58,3.58,15.983,11.562,9.428,18.96,12.296,9.818,22.132,12.724,10.012,24.195,12.907,10.085,25.473,12.998,10.12,26.186,13.042,10.136
82_65,281,770,29,12.695,9.451,5,2,2.74,2.74,2.74,16.629,11.143,8.828,20.365,11.882,9.162,24.533,12.368,9.344,26.822,12.556,9.407,28.319,12.656,9.439,29.462,12.72,9.458
82_66,87,271,21,11.84,9.347,3,5,3.115,3.115,3.115,11.055,9.088,7.779,13.86,10.335,8.582,17.189,11.216,9.062,19.134,11.557,9.222,20.442,11.753,9.309,21,11.84,9.347
82_67,20,88,13,8.189,6.746,4,3,4.4,4.4,4.4,6.95,6.296,5.82,8.204,6.954,6.222,9.926,7.563,6.522,11.268,7.88,6.645,12.353,8.081,6.712,13.185,8.219,6.755
83_56,10,12,3,2.505,2.323,1,0,1.2,1.2,1.2,1.2,1.2,1.2,1.844,1.741,1.641,2.371,2.165,2.009,2.8,2.434,2.264,2.7,2.388,2.224,2.7,2.388,2.224
83_57,12,14,7,4.267,2.8,6,0,5.5,3.755,2.686,5.5,3.755,2.686,5.5,3.755,2.686,5.5,3.755,2.686,5.5,3.755,2.686,5.5,3.755,2.686,7,4.267,2.8
83_58,24,28,7,5.392,4.612,2,1,1.167,1.167,1.167,2.792,2.619,2.429,3.829,3.45,3.1,5.265,4.474,3.909,6.075,4.953,4.282,6.643,5.236,4.496,7.08,5.424,4.636
83_61,15,20,6,3.577,2.667,4,0,1.333,1.333,1.333,2.048,1.933,1.821,2.527,2.283,2.074,3.558,2.854,2.409,4.398,3.174,2.545,4.933,3.331,2.599,6.255,3.629,2.679
83_64,93,447,29,20.686,16.883,0,2,4.806,4.806,4.806,20.237,16.521,14.027,24.075,18.452,15.353,27.508,19.856,16.293,28.599,20.331,16.621,28.96,20.588,16.808,29,20.673,16.873
83_65,187,523,21,11.323,8.761,4,0,2.797,2.797,2.797,13.437,9.802,7.996,16.146,10.572,8.407,18.422,11.029,8.629,19.561,11.197,8.707,19.79,11.223,8.718,19.79,11.223,8.718
83_66,640,2044,36,14.563,10.362,6,2,3.194,3.194,3.194,24.415,13.621,10.059,28.309,14.118,10.228,31.629,14.392,10.314,33.317,14.479,10.339,35.791,14.558,10.36,35.791,14.558,10.36
83_67,429,1139,31,13.192,9.984,4,6,2.655,2.655,2.655,18.856,11.956,9.476,22.643,12.584,9.76,26.282,12.93,9.895,28.978,13.094,9.952,30.311,13.159,9.974,31.189,13.202,9.988
84_57,26,37,10,5.376,3.835,6,1,1.423,1.423,1.423,3.013,2.763,2.523,4.347,3.64,3.128,6.04,4.378,3.51,7.508,4.824,3.679,9.057,5.19,3.788,10,5.376,3.835
84_58,9,19,7,5.567,4.57,2,3,2.111,2.111,2.111,2.111,2.111,2.111,3.389,3.212,3.027,5.016,4.391,3.866,5.603,4.754,4.093,6.472,5.254,4.387,7,5.567,4.57
84_61,45,62,7,4.166,3.546,2,2,1.378,1.378,1.378,3.447,3.055,2.757,4.232,3.535,3.152,5.283,3.878,3.394,6.046,4.025,3.477,6.646,4.116,3.523,7,4.166,3.546
84_63,242,619,27,14.353,10.425,4,2,2.558,2.558,2.558,17.254,12.203,9.426,20.595,13.288,9.961,23.622,13.938,10.255,25.168,14.161,10.348,26.434,14.302,10.405,27.271,14.377,10.434
84_64,835,3545,43,18.079,13.827,7,2,4.246,4.246,4.246,30.155,17.301,13.52,34.051,17.709,13.692,37.327,17.91,13.769,39.123,17.982,13.795,42.84,18.076,13.826,42.84,18.076,13.826
84_65,760,2585,38,15.526,11.535,5,2,3.401,3.401,3.401,25.792,14.688,11.234,30.017,15.136,11.406,33.556,15.36,11.482,35.733,15.456,11.513,37.793,15.521,11.533,37.793,15.521,11.533
84_66,881,2756,37,16.472,12.688,5,2,3.128,3.128,3.128,26.153,15.654,12.321,29.287,16.066,12.518,32.773,16.319,12.628,34.449,16.393,12.658,36.429,16.457,12.683,36.429,16.457,12.683
84_67,359,950,29,13.194,9.945,7,2,2.646,2.646,2.646,17.549,11.84,9.338,20.798,12.52,9.672,24.021,12.913,9.842,26.194,13.07,9.903,27.923,13.154,9.932,29.589,13.214,9.951
85_57,7,15,9,7.855,6.818,5,3,2.143,2.143,2.143,2.143,2.143,2.143,3.857,3.731,3.571,5.257,4.947,4.592,6.429,5.908,5.357,7.429,6.686,5.952,9,7.855,6.818
85_58,34,56,9,4.168,3.124,5,1,1.647,1.647,1.647,3.278,2.88,2.595,4.361,3.36,2.87,5.859,3.741,3.02,6.945,3.926,3.072,8.091,4.073,3.105,9.145,4.182,3.126
85_61,43,76,10,6.227,4.954,3,0,1.767,1.767,1.767,4.833,4.223,3.735,6.399,5.109,4.339,7.835,5.678,4.675,8.808,5.972,4.831,9.508,6.137,4.913,10,6.227,4.954
85_62,49,87,17,10.062,7.08,5,4,1.776,1.776,1.776,6.585,5.698,4.896,9.167,7.235,5.827,12.43,8.676,6.538,14.565,9.392,6.833,16.085,9.824,6.995,17,10.062,7.08
85_63,537,1468,37,16.232,11.715,5,2,2.734,2.734,2.734,23.768,14.748,11.14,28.325,15.521,11.462,32.514,15.952,11.621,35.032,16.128,11.68,36.198,16.193,11.702,37.735,16.265,11.724
85_64,568,2033,40,18.754,14.364,4,1,3.579,3.579,3.579,27.498,17.381,13.746,32.293,18.115,14.096,36.24,18.497,14.26,38.443,18.662,14.327,39.872,18.748,14.362,39.872,18.748,14.362
85_65,89,203,21,9.935,7.424,7,3,2.281,2.281,2.281,8.651,7.088,6.047,11.696,8.33,6.783,15.464,9.204,7.177,18.01,9.597,7.318,19.914,9.826,7.391,21,9.935,7.424
85_66,182,455,20,9.828,7.013,3,2,2.5,2.5,2.5,12.315,8.435,6.489,14.908,9.132,6.773,17.199,9.54,6.921,18.64,9.708,6.976,19.547,9.791,7.002,20.016,9.829,7.014
85_67,419,833,23,9.208,6.29,2,2,1.988,1.988,1.988,14.475,8.289,6.03,17.716,8.766,6.176,20.557,9.037,6.248,22.01,9.141,6.274,22.76,9.192,6.286,23.162,9.219,6.293
86_58,101,223,14,8.416,6.782,2,2,2.208,2.208,2.208,8.454,6.831,5.799,10.153,7.601,6.312,11.887,8.081,6.604,12.952,8.266,6.705,13.682,8.371,6.759,13.96,8.41,6.779
86_59,144,307,16,7.685,5.862,5,0,2.132,2.132,2.132,8.75,6.436,5.304,10.932,7.056,5.611,12.958,7.429,5.771,14.371,7.581,5.828,15.408,7.653,5.852,16.138,7.691,5.864
86_61,54,143,20,13.875,11.108,4,1,2.648,2.648,2.648,9.727,8.55,7.494,13.379,10.919,9.173,16.541,12.565,10.273,18.211,13.269,10.727,19.381,13.688,10.992,20.073,13.895,11.12
